ITEM_CODE,DESCRIPTION,UNIT,QUANTITY,ACTUAL_UNIT_PRICE,ACTUAL_TOTAL,UNIT_PRICE_EST,ALTERNATE_USED,ABS_PCT_ERR,CONTRACT
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08463,,,0.0,109.0,8463.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
507-07482,,,0.0,507.0,7482.0,,,,Bid-Tabs-7.9.25_revised9.2
507-08272,,,0.0,507.0,8272.0,,,,Bid-Tabs-7.9.25_revised9.2
602-06729,,,0.0,602.0,6729.0,,,,Bid-Tabs-7.9.25_revised9.2
628-09403,,,0.0,628.0,9403.0,,,,Bid-Tabs-7.9.25_revised9.2
628-11976,,,0.0,628.0,11976.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
722-51852,,,0.0,722.0,51852.0,,,,Bid-Tabs-7.9.25_revised9.2
738-12855,,,0.0,738.0,12855.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06207,,,0.0,801.0,6207.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06209,,,0.0,801.0,6209.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06216,,,0.0,801.0,6216.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-7.9.25_revised9.2
801-06710,,,0.0,801.0,6710.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-7.9.25_revised9.2
801-07118,,,0.0,801.0,7118.0,16.0,False,0.9800249687890137,Bid-Tabs-7.9.25_revised9.2
801-11642,,,0.0,801.0,11642.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12081,,,0.0,801.0,12081.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12883,,,0.0,801.0,12883.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06713,,,0.0,808.0,6713.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06714,,,0.0,808.0,6714.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10031,,,0.0,808.0,10031.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10033,,,0.0,808.0,10033.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10034,,,0.0,808.0,10034.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10052,,,0.0,808.0,10052.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10077,,,0.0,808.0,10077.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75998,,,0.0,808.0,75998.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12042,,,0.0,801.0,12042.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08463,,,0.0,109.0,8463.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
507-07482,,,0.0,507.0,7482.0,,,,Bid-Tabs-7.9.25_revised9.2
507-08272,,,0.0,507.0,8272.0,,,,Bid-Tabs-7.9.25_revised9.2
602-06729,,,0.0,602.0,6729.0,,,,Bid-Tabs-7.9.25_revised9.2
628-09403,,,0.0,628.0,9403.0,,,,Bid-Tabs-7.9.25_revised9.2
628-11976,,,0.0,628.0,11976.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
722-51852,,,0.0,722.0,51852.0,,,,Bid-Tabs-7.9.25_revised9.2
738-12855,,,0.0,738.0,12855.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06207,,,0.0,801.0,6207.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06209,,,0.0,801.0,6209.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06216,,,0.0,801.0,6216.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-7.9.25_revised9.2
801-06710,,,0.0,801.0,6710.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-7.9.25_revised9.2
801-07118,,,0.0,801.0,7118.0,16.0,False,0.9800249687890137,Bid-Tabs-7.9.25_revised9.2
801-11642,,,0.0,801.0,11642.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12081,,,0.0,801.0,12081.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12883,,,0.0,801.0,12883.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06713,,,0.0,808.0,6713.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06714,,,0.0,808.0,6714.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10031,,,0.0,808.0,10031.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10033,,,0.0,808.0,10033.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10034,,,0.0,808.0,10034.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10052,,,0.0,808.0,10052.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10077,,,0.0,808.0,10077.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75998,,,0.0,808.0,75998.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12042,,,0.0,801.0,12042.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08440,,,0.0,109.0,8440.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08463,,,0.0,109.0,8463.0,,,,Bid-Tabs-7.9.25_revised9.2
109-09489,,,0.0,109.0,9489.0,,,,Bid-Tabs-7.9.25_revised9.2
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-7.9.25_revised9.2
202-02240,,,0.0,202.0,2240.0,,,,Bid-Tabs-7.9.25_revised9.2
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-7.9.25_revised9.2
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-7.9.25_revised9.2
205-12616,,,0.0,205.0,12616.0,8000.0,False,38.02439024390244,Bid-Tabs-7.9.25_revised9.2
207-08264,,,0.0,207.0,8264.0,38.0,False,0.8164251207729468,Bid-Tabs-7.9.25_revised9.2
207-09935,,,0.0,207.0,9935.0,52.0,False,0.748792270531401,Bid-Tabs-7.9.25_revised9.2
211-09268,,,0.0,211.0,9268.0,220.0,False,0.04265402843601896,Bid-Tabs-7.9.25_revised9.2
214-12237,,,0.0,214.0,12237.0,,,,Bid-Tabs-7.9.25_revised9.2
214-12238,,,0.0,214.0,12238.0,,,,Bid-Tabs-7.9.25_revised9.2
214-12239,,,0.0,214.0,12239.0,7.0,False,0.9672897196261683,Bid-Tabs-7.9.25_revised9.2
301-12233,,,0.0,301.0,12233.0,120.0,False,0.6013289036544851,Bid-Tabs-7.9.25_revised9.2
301-12234,,,0.0,301.0,12234.0,130.0,False,0.5681063122923588,Bid-Tabs-7.9.25_revised9.2
302-06464,,,0.0,302.0,6464.0,,,,Bid-Tabs-7.9.25_revised9.2
303-01180,,,0.0,303.0,1180.0,100.0,False,0.66996699669967,Bid-Tabs-7.9.25_revised9.2
303-07449,,,0.0,303.0,7449.0,,,,Bid-Tabs-7.9.25_revised9.2
306-08034,,,0.0,306.0,8034.0,10.0,False,0.9673202614379085,Bid-Tabs-7.9.25_revised9.2
306-08043,,,0.0,306.0,8043.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10258,,,0.0,401.0,10258.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10259,,,0.0,401.0,10259.0,,,,Bid-Tabs-7.9.25_revised9.2
401-12169,,,0.0,401.0,12169.0,,,,Bid-Tabs-7.9.25_revised9.2
406-05521,,,0.0,406.0,5521.0,0.5,False,0.9987684729064039,Bid-Tabs-7.9.25_revised9.2
503-12477,,,0.0,503.0,12477.0,,,,Bid-Tabs-7.9.25_revised9.2
507-08272,,,0.0,507.0,8272.0,,,,Bid-Tabs-7.9.25_revised9.2
601-02241,,,0.0,601.0,2241.0,,,,Bid-Tabs-7.9.25_revised9.2
601-06035,,,0.0,601.0,6035.0,,,,Bid-Tabs-7.9.25_revised9.2
601-12291,,,0.0,601.0,12291.0,,,,Bid-Tabs-7.9.25_revised9.2
602-06729,,,0.0,602.0,6729.0,,,,Bid-Tabs-7.9.25_revised9.2
605-06145,,,0.0,605.0,6145.0,,,,Bid-Tabs-7.9.25_revised9.2
609-06259,,,0.0,609.0,6259.0,,,,Bid-Tabs-7.9.25_revised9.2
615-06490,,,0.0,615.0,6490.0,,,,Bid-Tabs-7.9.25_revised9.2
615-06505,,,0.0,615.0,6505.0,1100.0,False,0.7886178861788617,Bid-Tabs-7.9.25_revised9.2
616-06405,,,0.0,616.0,6405.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12246,,,0.0,616.0,12246.0,,,,Bid-Tabs-7.9.25_revised9.2
616-93019,,,0.0,616.0,93019.0,,,,Bid-Tabs-7.9.25_revised9.2
621-01004,,,0.0,621.0,1004.0,520.0,False,0.16264090177133655,Bid-Tabs-7.9.25_revised9.2
621-02356,,,0.0,621.0,2356.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06559,,,0.0,621.0,6559.0,3.0,False,0.9951690821256038,Bid-Tabs-7.9.25_revised9.2
621-06567,,,0.0,621.0,6567.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06574,,,0.0,621.0,6574.0,55.0,False,0.9114331723027376,Bid-Tabs-7.9.25_revised9.2
621-12612,,,0.0,621.0,12612.0,,,,Bid-Tabs-7.9.25_revised9.2
628-12683,,,0.0,628.0,12683.0,,,,Bid-Tabs-7.9.25_revised9.2
703-06029,,,0.0,703.0,6029.0,,,,Bid-Tabs-7.9.25_revised9.2
703-97936,,,0.0,703.0,97936.0,,,,Bid-Tabs-7.9.25_revised9.2
706-11620,,,0.0,706.0,11620.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
710-09158,,,0.0,710.0,9158.0,,,,Bid-Tabs-7.9.25_revised9.2
714-11198,,,0.0,714.0,11198.0,,,,Bid-Tabs-7.9.25_revised9.2
715-08305,,,0.0,715.0,8305.0,,,,Bid-Tabs-7.9.25_revised9.2
722-01066,,,0.0,722.0,1066.0,,,,Bid-Tabs-7.9.25_revised9.2
722-12380,,,0.0,722.0,12380.0,,,,Bid-Tabs-7.9.25_revised9.2
722-12464,,,0.0,722.0,12464.0,,,,Bid-Tabs-7.9.25_revised9.2
722-12732,,,0.0,722.0,12732.0,,,,Bid-Tabs-7.9.25_revised9.2
722-51401,,,0.0,722.0,51401.0,,,,Bid-Tabs-7.9.25_revised9.2
722-51842,,,0.0,722.0,51842.0,,,,Bid-Tabs-7.9.25_revised9.2
722-51874,,,0.0,722.0,51874.0,,,,Bid-Tabs-7.9.25_revised9.2
727-90308,,,0.0,727.0,90308.0,,,,Bid-Tabs-7.9.25_revised9.2
727-90309,,,0.0,727.0,90309.0,,,,Bid-Tabs-7.9.25_revised9.2
727-93560,,,0.0,727.0,93560.0,,,,Bid-Tabs-7.9.25_revised9.2
801-04308,,,0.0,801.0,4308.0,280.0,False,0.6504369538077404,Bid-Tabs-7.9.25_revised9.2
801-06209,,,0.0,801.0,6209.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06577,,,0.0,801.0,6577.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06625,,,0.0,801.0,6625.0,140.0,False,0.8252184769038702,Bid-Tabs-7.9.25_revised9.2
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-7.9.25_revised9.2
801-06645,,,0.0,801.0,6645.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-7.9.25_revised9.2
801-07024,,,0.0,801.0,7024.0,,,,Bid-Tabs-7.9.25_revised9.2
801-07118,,,0.0,801.0,7118.0,16.0,False,0.9800249687890137,Bid-Tabs-7.9.25_revised9.2
801-07119,,,0.0,801.0,7119.0,16.0,False,0.9800249687890137,Bid-Tabs-7.9.25_revised9.2
801-08401,,,0.0,801.0,8401.0,,,,Bid-Tabs-7.9.25_revised9.2
801-08508,,,0.0,801.0,8508.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12081,,,0.0,801.0,12081.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12883,,,0.0,801.0,12883.0,,,,Bid-Tabs-7.9.25_revised9.2
801-97643,,,0.0,801.0,97643.0,,,,Bid-Tabs-7.9.25_revised9.2
802-04893,,,0.0,802.0,4893.0,,,,Bid-Tabs-7.9.25_revised9.2
802-05704,,,0.0,802.0,5704.0,,,,Bid-Tabs-7.9.25_revised9.2
802-09838,,,0.0,802.0,9838.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06716,,,0.0,808.0,6716.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10049,,,0.0,808.0,10049.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10057,,,0.0,808.0,10057.0,,,,Bid-Tabs-7.9.25_revised9.2
808-12032,,,0.0,808.0,12032.0,2.0,False,0.9975247524752475,Bid-Tabs-7.9.25_revised9.2
808-12841,,,0.0,808.0,12841.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75996,,,0.0,808.0,75996.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75998,,,0.0,808.0,75998.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-7.9.25_revised9.2
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-7.9.25_revised9.2
205-11626,,,0.0,205.0,11626.0,15000.0,False,72.17073170731707,Bid-Tabs-7.9.25_revised9.2
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-7.9.25_revised9.2
205-12616,,,0.0,205.0,12616.0,8000.0,False,38.02439024390244,Bid-Tabs-7.9.25_revised9.2
303-01180,,,0.0,303.0,1180.0,100.0,False,0.66996699669967,Bid-Tabs-7.9.25_revised9.2
601-02241,,,0.0,601.0,2241.0,,,,Bid-Tabs-7.9.25_revised9.2
601-12281,,,0.0,601.0,12281.0,,,,Bid-Tabs-7.9.25_revised9.2
601-12288,,,0.0,601.0,12288.0,,,,Bid-Tabs-7.9.25_revised9.2
601-94689,,,0.0,601.0,94689.0,,,,Bid-Tabs-7.9.25_revised9.2
616-05689,,,0.0,616.0,5689.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12246,,,0.0,616.0,12246.0,,,,Bid-Tabs-7.9.25_revised9.2
621-01004,,,0.0,621.0,1004.0,520.0,False,0.16264090177133655,Bid-Tabs-7.9.25_revised9.2
621-06559,,,0.0,621.0,6559.0,3.0,False,0.9951690821256038,Bid-Tabs-7.9.25_revised9.2
621-06737,,,0.0,621.0,6737.0,,,,Bid-Tabs-7.9.25_revised9.2
702-03607,,,0.0,702.0,3607.0,,,,Bid-Tabs-7.9.25_revised9.2
716-07637,,,0.0,716.0,7637.0,,,,Bid-Tabs-7.9.25_revised9.2
725-10198,,,0.0,725.0,10198.0,,,,Bid-Tabs-7.9.25_revised9.2
801-01504,,,0.0,801.0,1504.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06209,,,0.0,801.0,6209.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06209,,,0.0,801.0,6209.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-7.9.25_revised9.2
801-06645,,,0.0,801.0,6645.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-7.9.25_revised9.2
801-07023,,,0.0,801.0,7023.0,,,,Bid-Tabs-7.9.25_revised9.2
801-08401,,,0.0,801.0,8401.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12883,,,0.0,801.0,12883.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75043,,,0.0,808.0,75043.0,4.0,False,0.995049504950495,Bid-Tabs-7.9.25_revised9.2
808-75247,,,0.0,808.0,75247.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75278,,,0.0,808.0,75278.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75320,,,0.0,808.0,75320.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-7.9.25_revised9.2
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-7.9.25_revised9.2
205-11626,,,0.0,205.0,11626.0,15000.0,False,72.17073170731707,Bid-Tabs-7.9.25_revised9.2
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-7.9.25_revised9.2
205-12616,,,0.0,205.0,12616.0,8000.0,False,38.02439024390244,Bid-Tabs-7.9.25_revised9.2
303-01180,,,0.0,303.0,1180.0,100.0,False,0.66996699669967,Bid-Tabs-7.9.25_revised9.2
601-02241,,,0.0,601.0,2241.0,,,,Bid-Tabs-7.9.25_revised9.2
601-12281,,,0.0,601.0,12281.0,,,,Bid-Tabs-7.9.25_revised9.2
601-12288,,,0.0,601.0,12288.0,,,,Bid-Tabs-7.9.25_revised9.2
601-94689,,,0.0,601.0,94689.0,,,,Bid-Tabs-7.9.25_revised9.2
616-05689,,,0.0,616.0,5689.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12246,,,0.0,616.0,12246.0,,,,Bid-Tabs-7.9.25_revised9.2
621-01004,,,0.0,621.0,1004.0,520.0,False,0.16264090177133655,Bid-Tabs-7.9.25_revised9.2
621-06559,,,0.0,621.0,6559.0,3.0,False,0.9951690821256038,Bid-Tabs-7.9.25_revised9.2
621-06737,,,0.0,621.0,6737.0,,,,Bid-Tabs-7.9.25_revised9.2
702-03607,,,0.0,702.0,3607.0,,,,Bid-Tabs-7.9.25_revised9.2
716-07637,,,0.0,716.0,7637.0,,,,Bid-Tabs-7.9.25_revised9.2
725-10198,,,0.0,725.0,10198.0,,,,Bid-Tabs-7.9.25_revised9.2
801-01504,,,0.0,801.0,1504.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06209,,,0.0,801.0,6209.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06209,,,0.0,801.0,6209.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-7.9.25_revised9.2
801-06645,,,0.0,801.0,6645.0,,,,Bid-Tabs-7.9.25_revised9.2
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-7.9.25_revised9.2
801-07023,,,0.0,801.0,7023.0,,,,Bid-Tabs-7.9.25_revised9.2
801-08401,,,0.0,801.0,8401.0,,,,Bid-Tabs-7.9.25_revised9.2
801-12883,,,0.0,801.0,12883.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75043,,,0.0,808.0,75043.0,4.0,False,0.995049504950495,Bid-Tabs-7.9.25_revised9.2
808-75247,,,0.0,808.0,75247.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75278,,,0.0,808.0,75278.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75320,,,0.0,808.0,75320.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08440,,,0.0,109.0,8440.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08463,,,0.0,109.0,8463.0,,,,Bid-Tabs-7.9.25_revised9.2
109-09489,,,0.0,109.0,9489.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
306-08043,,,0.0,306.0,8043.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10258,,,0.0,401.0,10258.0,,,,Bid-Tabs-7.9.25_revised9.2
406-05520,,,0.0,406.0,5520.0,,,,Bid-Tabs-7.9.25_revised9.2
628-11976,,,0.0,628.0,11976.0,,,,Bid-Tabs-7.9.25_revised9.2
628-12683,,,0.0,628.0,12683.0,,,,Bid-Tabs-7.9.25_revised9.2
704-51106,,,0.0,704.0,51106.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-7.9.25_revised9.2
722-51852,,,0.0,722.0,51852.0,,,,Bid-Tabs-7.9.25_revised9.2
738-12855,,,0.0,738.0,12855.0,,,,Bid-Tabs-7.9.25_revised9.2
801-04308,,,0.0,801.0,4308.0,280.0,False,0.6504369538077404,Bid-Tabs-7.9.25_revised9.2
801-06625,,,0.0,801.0,6625.0,140.0,False,0.8252184769038702,Bid-Tabs-7.9.25_revised9.2
