ITEM_CODE,ACTUAL_UNIT_PRICE,UNIT_PRICE_EST,ABS_PCT_ERR,ALTERNATE_USED,CONTRACT,DESCRIPTION,UNIT,QUANTITY,ACTUAL_TOTAL
808-75325,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,75325.0
808-75996,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,75996.0
808-75998,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,75998.0
808-96075,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,96075.0
105-06845,105.0,13000.0,122.80952380952381,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8444.0
109-08463,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8463.0
109-09377,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9377.0
109-09489,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,52370.0
202-02240,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2240.0
202-02271,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2271.0
202-02279,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2279.0
202-51328,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51328.0
202-52710,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,52710.0
202-91385,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,91385.0
202-93741,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,93741.0
202-96133,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,96133.0
202-98488,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,98488.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,2000.0
203-08607,203.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8607.0
205-09387,205.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9387.0
205-11626,205.0,15000.0,72.17073170731707,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,11626.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12616.0
206-51230,206.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51230.0
207-08266,207.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8266.0
207-09935,207.0,52.0,0.748792270531401,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,9935.0
211-09265,211.0,100.0,0.5260663507109005,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,9265.0
211-09266,211.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9266.0
213-09270,213.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9270.0
214-11796,214.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11796.0
214-12238,214.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12238.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12239.0
301-12233,301.0,120.0,0.6013289036544851,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12233.0
301-12234,301.0,130.0,0.5681063122923588,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12234.0
302-06464,302.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,1180.0
304-12625,304.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12625.0
304-12626,304.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12626.0
306-08034,306.0,10.0,0.9673202614379085,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,8034.0
306-08043,306.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8043.0
306-08432,306.0,14.0,0.954248366013072,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,8432.0
306-11619,306.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11619.0
401-10258,401.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10258.0
401-10259,401.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10259.0
401-12169,401.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12169.0
402-10086,402.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10086.0
406-05520,406.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5520.0
502-11543,502.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11543.0
503-05240,503.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5240.0
503-12477,503.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12477.0
601-02241,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2241.0
601-06035,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6035.0
601-09238,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9238.0
601-12281,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12281.0
601-12282,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12282.0
601-12292,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,94689.0
601-99105,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,99105.0
602-06729,602.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6729.0
603-06060,603.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6060.0
604-92237,604.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,92237.0
605-06121,605.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6121.0
605-06140,605.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6140.0
605-06140,605.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6140.0
606-12400,606.0,5.8,0.9904290429042905,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12400.0
609-06259,609.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6259.0
610-07488,610.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,7488.0
611-08232,611.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8232.0
615-06490,615.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6490.0
616-03096,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,3096.0
616-06405,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6405.0
616-06451,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6451.0
616-12246,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12246.0
616-51367,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51367.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,1004.0
621-02770,621.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2770.0
621-06559,621.0,3.0,0.9951690821256038,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6559.0
621-06567,621.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6567.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6574.0
621-06737,621.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6737.0
628-12683,628.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12683.0
701-06011,701.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6011.0
701-09557,701.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9557.0
701-09559,701.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9559.0
701-12304,701.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12304.0
702-51005,702.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51005.0
702-51015,702.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51015.0
702-51863,702.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51863.0
702-92857,702.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,92857.0
703-06029,703.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6029.0
703-97936,703.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,97936.0
704-51002,704.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51002.0
706-06353,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6353.0
706-08496,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8496.0
706-11404,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11404.0
706-11418,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11418.0
706-11602,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11602.0
706-11604,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11604.0
706-11620,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11620.0
709-51821,709.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51821.0
710-09158,710.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9158.0
715-05048,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5048.0
715-05053,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5053.0
715-05119,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5119.0
715-05121,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5121.0
715-08306,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8306.0
715-09064,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9064.0
715-46010,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,46010.0
715-46010,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,46010.0
718-12305,718.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12305.0
718-52610,718.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,52610.0
722-01066,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,1066.0
722-12380,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12380.0
722-12464,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12464.0
722-12732,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12732.0
722-51401,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51401.0
722-51874,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51874.0
726-92406,726.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,92406.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,4308.0
801-06206,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6206.0
801-06209,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6209.0
801-06216,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6216.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6640.0
801-06645,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6645.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6775.0
801-07023,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,7023.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,7119.0
801-08508,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8508.0
801-12081,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12081.0
801-12324,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12324.0
801-12482,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12482.0
801-12641,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12641.0
801-12862,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12862.0
801-12883,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12883.0
801-92448,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,92448.0
802-91122,802.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,91122.0
804-11920,804.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11920.0
805-11817,805.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11817.0
808-06716,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6716.0
808-09381,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9381.0
808-10042,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10042.0
808-10049,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10049.0
808-10051,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10051.0
808-10057,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10057.0
808-12032,808.0,2.0,0.9975247524752475,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12032.0
808-12781,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12781.0
808-12841,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12841.0
808-12859,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12859.0
808-75996,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,75996.0
808-75998,808.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,75998.0
214-12456,214.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12456.0
722-51842,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51842.0
722-01061,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,1061.0
105-06845,105.0,13000.0,122.80952380952381,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8444.0
109-08463,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8463.0
109-09377,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9377.0
109-09489,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,52370.0
202-02240,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2240.0
202-02271,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2271.0
202-02279,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2279.0
202-51328,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51328.0
202-52710,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,52710.0
202-91385,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,91385.0
202-93741,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,93741.0
202-96133,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,96133.0
202-98488,202.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,98488.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,2000.0
203-08607,203.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8607.0
205-09387,205.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9387.0
205-11626,205.0,15000.0,72.17073170731707,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,11626.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12616.0
206-51230,206.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51230.0
207-08266,207.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8266.0
207-09935,207.0,52.0,0.748792270531401,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,9935.0
211-09265,211.0,100.0,0.5260663507109005,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,9265.0
211-09266,211.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9266.0
213-09270,213.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9270.0
214-11796,214.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11796.0
214-12238,214.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12238.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12239.0
301-12233,301.0,120.0,0.6013289036544851,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12233.0
301-12234,301.0,130.0,0.5681063122923588,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12234.0
302-06464,302.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,1180.0
304-12625,304.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12625.0
304-12626,304.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12626.0
306-08034,306.0,10.0,0.9673202614379085,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,8034.0
306-08043,306.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8043.0
306-08432,306.0,14.0,0.954248366013072,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,8432.0
306-11619,306.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11619.0
401-10258,401.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10258.0
401-10259,401.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10259.0
401-12169,401.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12169.0
402-10086,402.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,10086.0
406-05520,406.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5520.0
502-11543,502.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11543.0
503-05240,503.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5240.0
503-12477,503.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12477.0
601-02241,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2241.0
601-06035,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6035.0
601-09238,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9238.0
601-12281,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12281.0
601-12282,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12282.0
601-12292,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,94689.0
601-99105,601.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,99105.0
602-06729,602.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6729.0
603-06060,603.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6060.0
604-92237,604.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,92237.0
605-06121,605.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6121.0
605-06140,605.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6140.0
605-06140,605.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6140.0
606-12400,606.0,5.8,0.9904290429042905,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,12400.0
609-06259,609.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6259.0
610-07488,610.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,7488.0
611-08232,611.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8232.0
615-06490,615.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6490.0
616-03096,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,3096.0
616-06405,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6405.0
616-06451,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6451.0
616-12246,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12246.0
616-51367,616.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51367.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,1004.0
621-02770,621.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,2770.0
621-06559,621.0,3.0,0.9951690821256038,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6559.0
621-06567,621.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6567.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6574.0
621-06737,621.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6737.0
628-12683,628.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12683.0
701-06011,701.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6011.0
701-09557,701.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9557.0
701-09559,701.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9559.0
701-12304,701.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12304.0
702-51005,702.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51005.0
702-51015,702.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51015.0
702-51863,702.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51863.0
702-92857,702.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,92857.0
703-06029,703.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6029.0
703-97936,703.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,97936.0
704-51002,704.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51002.0
706-06353,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6353.0
706-08496,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8496.0
706-11404,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11404.0
706-11418,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11418.0
706-11602,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11602.0
706-11604,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11604.0
706-11620,706.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,11620.0
709-51821,709.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51821.0
710-09158,710.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9158.0
715-05048,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5048.0
715-05053,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5053.0
715-05119,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5119.0
715-05121,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,5121.0
715-08306,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8306.0
715-09064,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,9064.0
715-46010,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,46010.0
715-46010,715.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,46010.0
718-12305,718.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12305.0
718-52610,718.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,52610.0
722-01066,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,1066.0
722-12380,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12380.0
722-12464,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12464.0
722-12732,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12732.0
722-51401,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51401.0
722-51874,722.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,51874.0
726-92406,726.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,92406.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,4308.0
801-06206,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6206.0
801-06209,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6209.0
801-06216,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6216.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6640.0
801-06645,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,6645.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,6775.0
801-07023,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,7023.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-7.9.25_revised9.2,,,0.0,7119.0
801-08508,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,8508.0
801-12081,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12081.0
801-12324,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12324.0
801-12482,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12482.0
801-12641,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12641.0
801-12862,801.0,,,,Bid-Tabs-7.9.25_revised9.2,,,0.0,12862.0
